order_id,customer_id,product_id,quantity,total_cost,order_date
514,736,1005,2,159.83982765361714,2024-09-28
515,169,1015,3,164.952553385506,2024-11-08
516,898,1026,3,53.390807418047686,2024-02-02
517,176,1077,1,91.6509875270742,2024-07-10
517,176,1054,5,61.065638953751744,2024-07-10
517,176,1004,4,121.80445902586861,2024-07-10
517,176,1078,5,386.6307549044275,2024-07-10
518,976,1045,5,94.82541882089737,2024-05-23
518,976,1088,1,68.95875936309223,2024-05-23
519,747,1044,3,127.44499430488835,2024-03-25
520,904,1023,3,95.87222051471355,2024-09-19
520,904,1069,1,20.819962009484826,2024-09-19
520,904,1061,3,77.44561953803543,2024-09-19
521,665,1086,2,27.80536340525218,2024-08-24
522,730,1020,1,19.376941629995166,2024-12-23
522,730,1043,2,152.38371087635088,2024-12-23
522,730,1033,4,153.06637382393956,2024-12-23
522,730,1090,2,133.519943997474,2024-12-23
523,847,1014,3,210.25255633098618,2024-01-04
523,847,1035,1,97.98079826277471,2024-01-04
523,847,1071,5,233.89998891459294,2024-01-04
523,847,1055,2,118.99716430896736,2024-01-04
524,558,1068,4,167.71886509787547,2024-11-02
524,558,1025,3,109.23445419706604,2024-11-02
524,558,1017,4,119.98898110876104,2024-11-02
524,558,1008,1,44.29934245004265,2024-11-02
525,632,1044,3,127.44499430488835,2024-09-20
525,632,1066,3,33.82770270305288,2024-09-20
525,632,1082,4,108.69883478160114,2024-09-20
525,632,1033,1,38.26659345598489,2024-09-20
525,632,1073,3,272.28323432809805,2024-09-20
526,216,1033,5,191.33296727992445,2024-12-06
526,216,1021,4,371.42656287883494,2024-12-06
526,216,1007,4,200.70509769172185,2024-12-06
526,216,1027,1,26.956725210380817,2024-12-06
527,566,1045,5,94.82541882089737,2024-10-19
527,566,1044,4,169.92665907318448,2024-10-19
527,566,1087,5,319.72873073308955,2024-10-19
527,566,1057,3,104.62070225276278,2024-10-19
527,566,1048,4,255.97376903798434,2024-10-19
528,227,1008,4,177.1973698001706,2024-02-17
528,227,1060,4,382.96970201660434,2024-02-17
528,227,1007,4,200.70509769172185,2024-02-17
528,227,1071,2,93.55999556583717,2024-02-17
528,227,1081,1,72.92683206737796,2024-02-17
529,432,1093,4,72.91555508517679,2024-12-11
529,432,1073,4,363.0443124374641,2024-12-11
530,942,1027,3,80.87017563114244,2024-10-06
530,942,1076,5,262.06368537874926,2024-10-06
530,942,1019,1,60.378449375942466,2024-10-06
531,930,1066,2,22.551801802035254,2024-12-05
531,930,1027,3,80.87017563114244,2024-12-05
532,911,1029,3,252.46158516315222,2024-10-27
532,911,1037,5,439.47618153773277,2024-10-27
532,911,1013,5,57.133574237569704,2024-10-27
532,911,1061,4,103.2608260507139,2024-10-27
532,911,1001,3,289.8703773990519,2024-10-27
533,784,1040,5,251.04728537841237,2024-06-28
533,784,1019,2,120.75689875188493,2024-06-28
534,392,1064,3,175.59988821389305,2024-06-09
534,392,1033,4,153.06637382393956,2024-06-09
534,392,1099,5,34.38853875766844,2024-06-09
534,392,1028,4,54.40800803977851,2024-06-09
534,392,1034,3,25.636499139654497,2024-06-09
535,76,1086,4,55.61072681050436,2024-08-31
535,76,1054,3,36.63938337225105,2024-08-31
536,564,1085,2,105.86748582586685,2024-09-27
537,822,1098,4,126.44001557097339,2024-03-09
537,822,1034,1,8.545499713218165,2024-03-09
537,822,1079,1,64.09872754991338,2024-03-09
537,822,1034,2,17.09099942643633,2024-03-09
537,822,1035,2,195.96159652554942,2024-03-09
538,434,1081,5,364.6341603368898,2024-03-30
538,434,1054,2,24.426255581500698,2024-03-30
538,434,1049,5,60.954412472194726,2024-03-30
538,434,1040,4,200.8378283027299,2024-03-30
538,434,1045,2,37.93016752835895,2024-03-30
539,877,1050,2,25.860991518823237,2024-04-10
539,877,1025,2,72.8229694647107,2024-04-10
539,877,1001,4,386.4938365320692,2024-04-10
540,352,1048,1,63.993442259496085,2024-06-02
541,5,1012,5,379.32100747564743,2024-03-18
541,5,1009,1,9.173029511066217,2024-03-18
541,5,1039,5,112.61456133942714,2024-03-18
541,5,1097,4,300.0386058487205,2024-03-18
541,5,1067,3,118.8351876990345,2024-03-18
542,729,1035,4,391.92319305109885,2024-03-30
542,729,1067,5,198.0586461650575,2024-03-30
542,729,1054,3,36.63938337225105,2024-03-30
542,729,1020,2,38.75388325999033,2024-03-30
543,492,1091,5,277.63539847787735,2024-01-02
543,492,1017,4,119.98898110876104,2024-01-02
544,787,1069,4,83.2798480379393,2024-04-11
545,790,1029,5,420.76930860525374,2024-12-20
546,305,1095,3,68.44095992318569,2024-05-03
546,305,1100,1,51.663337879151015,2024-05-03
546,305,1100,2,103.32667575830203,2024-05-03
547,215,1046,5,292.23464346171755,2024-03-25
547,215,1021,3,278.56992215912624,2024-03-25
547,215,1053,3,70.24116759875241,2024-03-25
548,168,1036,2,45.23799033427454,2024-09-29
548,168,1066,4,45.10360360407051,2024-09-29
548,168,1037,3,263.68570892263966,2024-09-29
548,168,1005,4,319.67965530723427,2024-09-29
548,168,1015,3,164.952553385506,2024-09-29
549,886,1014,1,70.08418544366207,2024-06-23
549,886,1080,5,459.6297557280653,2024-06-23
550,419,1008,4,177.1973698001706,2024-10-26
551,335,1063,1,76.5259880132465,2024-08-01
552,138,1039,1,22.522912267885427,2024-10-14
552,138,1075,3,97.10154722113282,2024-10-14
553,571,1044,1,42.48166476829612,2024-11-26
553,571,1066,4,45.10360360407051,2024-11-26
553,571,1069,1,20.819962009484826,2024-11-26
553,571,1033,2,76.53318691196978,2024-11-26
554,65,1033,3,114.79978036795467,2024-11-07
555,478,1012,1,75.86420149512949,2024-10-29
556,642,1045,1,18.965083764179475,2024-04-01
556,642,1094,3,88.57489543841633,2024-04-01
556,642,1037,4,351.5809452301862,2024-04-01
556,642,1094,5,147.62482573069389,2024-04-01
557,422,1092,3,133.73642569213985,2024-08-23
557,422,1092,4,178.31523425618647,2024-08-23
558,278,1046,4,233.78771476937405,2024-06-24
558,278,1100,4,206.65335151660406,2024-06-24
558,278,1064,1,58.533296071297684,2024-06-24
558,278,1056,2,169.30882725689804,2024-06-24
558,278,1055,3,178.49574646345104,2024-06-24
559,387,1095,2,45.62730661545713,2024-03-27
559,387,1072,4,355.7558758610421,2024-03-27
560,37,1017,3,89.99173583157078,2024-01-27
560,37,1051,5,321.4953107635024,2024-01-27
561,942,1045,5,94.82541882089737,2024-01-06
561,942,1038,5,268.15994843852786,2024-01-06
561,942,1002,5,413.1128419717942,2024-01-06
561,942,1093,2,36.457777542588396,2024-01-06
561,942,1016,5,65.22718779399457,2024-01-06
562,953,1019,4,241.51379750376987,2024-02-20
562,953,1082,5,135.87354347700142,2024-02-20
563,682,1004,1,30.451114756467152,2024-06-26
563,682,1018,3,78.3451866191794,2024-06-26
563,682,1012,3,227.59260448538848,2024-06-26
564,630,1065,3,286.9980430404464,2024-05-16
564,630,1049,4,48.76352997775578,2024-05-16
564,630,1044,3,127.44499430488835,2024-05-16
565,537,1098,3,94.83001167823004,2024-12-24
565,537,1086,5,69.51340851313046,2024-12-24
566,813,1086,2,27.80536340525218,2024-08-21
566,813,1078,4,309.304603923542,2024-08-21
567,612,1015,3,164.952553385506,2024-11-22
567,612,1037,3,263.68570892263966,2024-11-22
567,612,1063,2,153.051976026493,2024-11-22
567,612,1055,3,178.49574646345104,2024-11-22
568,879,1030,2,161.17745509339284,2024-04-21
568,879,1080,2,183.8519022912261,2024-04-21
568,879,1076,3,157.23821122724956,2024-04-21
568,879,1065,1,95.66601434681547,2024-04-21
569,961,1086,4,55.61072681050436,2024-05-30
569,961,1063,4,306.103952052986,2024-05-30
569,961,1008,5,221.49671225021325,2024-05-30
569,961,1053,4,93.65489013166987,2024-05-30
569,961,1079,3,192.29618264974013,2024-05-30
570,229,1083,1,94.94292094882454,2024-07-24
570,229,1076,1,52.41273707574985,2024-07-24
570,229,1017,2,59.99449055438052,2024-07-24
570,229,1042,4,156.39690942102095,2024-07-24
570,229,1029,4,336.615446884203,2024-07-24
571,859,1006,4,290.8568323723588,2024-07-15
571,859,1097,5,375.0482573109007,2024-07-15
571,859,1072,3,266.8169068957816,2024-07-15
572,822,1099,4,27.51083100613475,2024-09-02
572,822,1070,5,485.836539177053,2024-09-02
572,822,1049,3,36.572647483316835,2024-09-02
572,822,1057,1,34.873567417587594,2024-09-02
573,27,1090,2,133.519943997474,2024-02-14
573,27,1052,2,190.54971767658057,2024-02-14
573,27,1019,1,60.378449375942466,2024-02-14
573,27,1050,1,12.930495759411619,2024-02-14
574,257,1087,4,255.78298458647166,2024-07-07
574,257,1042,5,195.4961367762762,2024-07-07
575,331,1003,5,470.52602413412734,2024-11-24
575,331,1044,1,42.48166476829612,2024-11-24
576,666,1017,5,149.98622638595128,2024-11-26
576,666,1002,5,413.1128419717942,2024-11-26
576,666,1055,4,237.9943286179347,2024-11-26
577,820,1026,5,88.98467903007948,2024-05-18
577,820,1008,3,132.89802735012796,2024-05-18
577,820,1031,5,33.56989197915717,2024-05-18
577,820,1018,5,130.57531103196567,2024-05-18
577,820,1010,1,55.40411578854824,2024-05-18
578,480,1031,3,20.141935187494305,2024-09-16
578,480,1053,1,23.41372253291747,2024-09-16
578,480,1075,2,64.73436481408855,2024-09-16
578,480,1056,5,423.2720681422451,2024-09-16
578,480,1014,3,210.25255633098618,2024-09-16
579,902,1072,3,266.8169068957816,2024-03-26
580,253,1016,3,39.13631267639675,2024-01-01
581,946,1075,5,161.83591203522138,2024-12-04
582,860,1012,4,303.45680598051797,2024-03-17
582,860,1048,5,319.96721129748045,2024-03-17
582,860,1066,3,33.82770270305288,2024-03-17
582,860,1026,5,88.98467903007948,2024-03-17
583,166,1049,3,36.572647483316835,2024-07-17
583,166,1050,4,51.721983037646474,2024-07-17
583,166,1094,1,29.52496514613878,2024-07-17
584,728,1002,1,82.62256839435884,2024-04-10
585,857,1087,3,191.83723843985373,2024-08-06
585,857,1023,5,159.78703419118926,2024-08-06
585,857,1024,3,147.09316875140084,2024-08-06
585,857,1046,4,233.78771476937405,2024-08-06
585,857,1096,1,82.40573516854732,2024-08-06
586,809,1078,5,386.6307549044275,2024-08-16
586,809,1010,3,166.21234736564472,2024-08-16
587,161,1043,2,152.38371087635088,2024-09-17
588,451,1096,3,247.21720550564197,2024-11-28
588,451,1052,1,95.27485883829029,2024-11-28
588,451,1025,5,182.05742366177674,2024-11-28
589,579,1089,1,77.9114714797717,2024-06-17
589,579,1077,4,366.6039501082968,2024-06-17
590,102,1066,3,33.82770270305288,2024-11-12
590,102,1094,2,59.04993029227756,2024-11-12
590,102,1071,3,140.33999334875574,2024-11-12
590,102,1054,5,61.065638953751744,2024-11-12
590,102,1058,2,48.243450769043044,2024-11-12
591,972,1082,4,108.69883478160114,2024-02-05
592,237,1003,2,188.21040965365094,2024-12-22
592,237,1087,2,127.89149229323583,2024-12-22
592,237,1090,3,200.279915996211,2024-12-22
593,222,1072,3,266.8169068957816,2024-01-14
593,222,1065,5,478.33007173407736,2024-01-14
593,222,1069,2,41.63992401896965,2024-01-14
594,347,1018,5,130.57531103196567,2024-06-29
594,347,1001,5,483.11729566508654,2024-06-29
594,347,1058,3,72.36517615356456,2024-06-29
594,347,1011,1,60.541622897820034,2024-06-29
595,616,1004,1,30.451114756467152,2024-06-13
595,616,1032,5,151.03820831025138,2024-06-13
595,616,1012,5,379.32100747564743,2024-06-13
596,27,1035,4,391.92319305109885,2024-10-09
596,27,1039,1,22.522912267885427,2024-10-09
597,40,1073,5,453.80539054683015,2024-01-18
597,40,1049,1,12.190882494438945,2024-01-18
597,40,1022,2,175.10311763374997,2024-01-18
597,40,1014,3,210.25255633098618,2024-01-18
597,40,1022,3,262.65467645062495,2024-01-18
598,280,1067,5,198.0586461650575,2024-04-28
599,430,1072,1,88.93896896526053,2024-05-26
599,430,1033,2,76.53318691196978,2024-05-26
600,389,1026,2,35.59387161203179,2024-07-16
600,389,1068,5,209.64858137234432,2024-07-16
601,998,1060,4,382.96970201660434,2024-10-16
601,998,1041,5,121.54897926195964,2024-10-16
602,288,1003,1,94.10520482682547,2024-02-29
602,288,1080,5,459.6297557280653,2024-02-29
603,827,1013,1,11.42671484751394,2024-09-02
603,827,1037,2,175.7904726150931,2024-09-02
604,843,1058,2,48.243450769043044,2024-10-11
604,843,1032,3,90.62292498615084,2024-10-11
605,269,1088,1,68.95875936309223,2024-04-25
605,269,1046,2,116.89385738468702,2024-04-25
605,269,1046,1,58.44692869234351,2024-04-25
605,269,1069,3,62.45988602845448,2024-04-25
605,269,1003,5,470.52602413412734,2024-04-25
606,314,1097,2,150.01930292436026,2024-11-10
606,314,1065,1,95.66601434681547,2024-11-10
607,447,1029,2,168.3077234421015,2024-12-24
607,447,1020,3,58.1308248899855,2024-12-24
607,447,1017,2,59.99449055438052,2024-12-24
607,447,1098,3,94.83001167823004,2024-12-24
607,447,1006,1,72.7142080930897,2024-12-24
608,604,1018,2,52.23012441278627,2024-09-12
609,332,1013,2,22.85342969502788,2024-12-14
609,332,1012,3,227.59260448538848,2024-12-14
609,332,1006,4,290.8568323723588,2024-12-14
609,332,1087,5,319.72873073308955,2024-12-14
609,332,1064,2,117.06659214259537,2024-12-14
610,393,1056,2,169.30882725689804,2024-12-09
611,236,1013,2,22.85342969502788,2024-01-12
611,236,1070,2,194.3346156708212,2024-01-12
611,236,1061,3,77.44561953803543,2024-01-12
612,361,1067,5,198.0586461650575,2024-01-26
612,361,1003,3,282.3156144804764,2024-01-26
613,819,1058,5,120.60862692260761,2024-04-22
614,673,1046,4,233.78771476937405,2024-07-24
614,673,1066,5,56.379504505088136,2024-07-24
615,953,1035,5,489.9039913138736,2024-07-26
615,953,1093,5,91.14444385647099,2024-07-26
616,579,1051,4,257.19624861080194,2024-11-01
616,579,1005,4,319.67965530723427,2024-11-01
616,579,1024,1,49.031056250466946,2024-11-01
617,667,1084,5,65.5373346265731,2024-09-08
617,667,1061,4,103.2608260507139,2024-09-08
618,857,1070,1,97.1673078354106,2024-12-06
618,857,1078,2,154.652301961771,2024-12-06
619,58,1082,3,81.52412608620085,2024-07-09
619,58,1089,4,311.6458859190868,2024-07-09
619,58,1026,1,17.796935806015895,2024-07-09
619,58,1081,3,218.78049620213386,2024-07-09
620,80,1096,1,82.40573516854732,2024-05-17
620,80,1004,1,30.451114756467152,2024-05-17
620,80,1026,2,35.59387161203179,2024-05-17
621,675,1007,1,50.17627442293046,2024-05-04
621,675,1075,3,97.10154722113282,2024-05-04
621,675,1095,4,91.25461323091426,2024-05-04
622,936,1093,5,91.14444385647099,2024-10-06
623,383,1009,3,27.519088533198648,2024-01-29
623,383,1023,3,95.87222051471355,2024-01-29
624,980,1100,3,154.99001363745305,2024-03-16
624,980,1004,2,60.902229512934305,2024-03-16
624,980,1018,2,52.23012441278627,2024-03-16
625,288,1057,5,174.36783708793797,2024-08-15
625,288,1076,4,209.6509483029994,2024-08-15
625,288,1001,2,193.2469182660346,2024-08-15
625,288,1009,1,9.173029511066217,2024-08-15
625,288,1062,4,229.21179049134514,2024-08-15
626,300,1077,1,91.6509875270742,2024-07-04
626,300,1037,3,263.68570892263966,2024-07-04
627,201,1016,4,52.181750235195665,2024-04-04
627,201,1019,5,301.89224687971233,2024-04-04
627,201,1015,3,164.952553385506,2024-04-04
627,201,1033,5,191.33296727992445,2024-04-04
627,201,1033,2,76.53318691196978,2024-04-04
628,824,1036,2,45.23799033427454,2024-01-31
628,824,1014,5,350.42092721831034,2024-01-31
628,824,1084,4,52.42986770125848,2024-01-31
629,702,1024,2,98.06211250093389,2024-08-25
629,702,1065,2,191.33202869363095,2024-08-25
630,112,1074,3,87.58815638430241,2024-12-27
630,112,1012,3,227.59260448538848,2024-12-27
631,459,1024,2,98.06211250093389,2024-07-03
632,306,1045,4,75.8603350567179,2024-03-09
632,306,1073,4,363.0443124374641,2024-03-09
632,306,1054,5,61.065638953751744,2024-03-09
633,606,1096,1,82.40573516854732,2024-10-26
633,606,1085,5,264.66871456466714,2024-10-26
633,606,1034,3,25.636499139654497,2024-10-26
633,606,1032,5,151.03820831025138,2024-10-26
633,606,1073,3,272.28323432809805,2024-10-26
634,552,1045,2,37.93016752835895,2024-10-17
635,264,1033,2,76.53318691196978,2024-05-15
635,264,1017,4,119.98898110876104,2024-05-15
635,264,1083,5,474.71460474412265,2024-05-15
636,498,1078,4,309.304603923542,2024-11-25
637,75,1091,1,55.527079695575466,2024-07-26
637,75,1032,2,60.41528332410056,2024-07-26
637,75,1042,3,117.29768206576571,2024-07-26
638,194,1032,3,90.62292498615084,2024-08-16
638,194,1082,1,27.174708695400284,2024-08-16
638,194,1080,3,275.77785343683917,2024-08-16
638,194,1050,1,12.930495759411619,2024-08-16
638,194,1067,4,158.446916932046,2024-08-16
639,108,1078,4,309.304603923542,2024-10-30
639,108,1007,2,100.35254884586092,2024-10-30
639,108,1089,1,77.9114714797717,2024-10-30
639,108,1044,4,169.92665907318448,2024-10-30
640,144,1040,2,100.41891415136494,2024-02-15
640,144,1037,4,351.5809452301862,2024-02-15
640,144,1082,5,135.87354347700142,2024-02-15
640,144,1047,3,103.31539826024799,2024-02-15
640,144,1013,4,45.70685939005576,2024-02-15
641,139,1086,3,41.70804510787827,2024-08-24
641,139,1020,5,96.88470814997584,2024-08-24
641,139,1041,4,97.23918340956772,2024-08-24
641,139,1048,4,255.97376903798434,2024-08-24
642,522,1015,1,54.98418446183534,2024-04-07
642,522,1051,5,321.4953107635024,2024-04-07
642,522,1028,1,13.602002009944627,2024-04-07
643,154,1095,1,22.813653307728565,2024-04-17
643,154,1045,2,37.93016752835895,2024-04-17
643,154,1030,4,322.3549101867857,2024-04-17
643,154,1012,5,379.32100747564743,2024-04-17
643,154,1057,3,104.62070225276278,2024-04-17
644,213,1014,5,350.42092721831034,2024-11-21
644,213,1009,5,45.865147555331085,2024-11-21
644,213,1075,3,97.10154722113282,2024-11-21
644,213,1022,4,350.20623526749995,2024-11-21
644,213,1038,2,107.26397937541114,2024-11-21
645,4,1030,5,402.9436377334821,2024-01-21
645,4,1048,1,63.993442259496085,2024-01-21
645,4,1056,1,84.65441362844902,2024-01-21
645,4,1031,2,13.427956791662869,2024-01-21
645,4,1001,2,193.2469182660346,2024-01-21
646,262,1085,3,158.80122873880026,2024-10-11
646,262,1001,3,289.8703773990519,2024-10-11
646,262,1043,4,304.76742175270175,2024-10-11
646,262,1054,3,36.63938337225105,2024-10-11
647,732,1037,4,351.5809452301862,2024-06-26
648,200,1065,1,95.66601434681547,2024-02-17
648,200,1036,2,45.23799033427454,2024-02-17
648,200,1036,4,90.47598066854908,2024-02-17
649,568,1090,5,333.799859993685,2024-05-18
650,308,1017,3,89.99173583157078,2024-10-16
651,372,1085,2,105.86748582586685,2024-03-13
652,332,1061,4,103.2608260507139,2024-07-08
652,332,1022,5,437.75779408437495,2024-07-08
652,332,1055,2,118.99716430896736,2024-07-08
652,332,1014,3,210.25255633098618,2024-07-08
653,999,1058,2,48.243450769043044,2024-04-11
653,999,1083,2,189.88584189764907,2024-04-11
654,111,1019,3,181.1353481278274,2024-09-12
655,781,1076,5,262.06368537874926,2024-10-23
655,781,1038,1,53.63198968770557,2024-10-23
656,370,1031,3,20.141935187494305,2024-07-20
656,370,1077,5,458.254937635371,2024-07-20
656,370,1004,1,30.451114756467152,2024-07-20
656,370,1087,5,319.72873073308955,2024-07-20
656,370,1025,1,36.41148473235535,2024-07-20
657,387,1044,2,84.96332953659224,2024-06-21
657,387,1092,2,89.15761712809324,2024-06-21
658,129,1053,1,23.41372253291747,2024-02-23
658,129,1010,3,166.21234736564472,2024-02-23
659,317,1045,1,18.965083764179475,2024-07-02
659,317,1001,4,386.4938365320692,2024-07-02
659,317,1052,3,285.82457651487084,2024-07-02
660,198,1039,5,112.61456133942714,2024-12-24
660,198,1035,1,97.98079826277471,2024-12-24
660,198,1088,2,137.91751872618445,2024-12-24
660,198,1032,5,151.03820831025138,2024-12-24
661,41,1052,3,285.82457651487084,2024-07-09
661,41,1032,5,151.03820831025138,2024-07-09
661,41,1074,2,58.392104256201605,2024-07-09
661,41,1098,2,63.22000778548669,2024-07-09
661,41,1034,5,42.72749856609082,2024-07-09
662,812,1098,1,31.610003892743347,2024-09-23
662,812,1094,1,29.52496514613878,2024-09-23
662,812,1086,4,55.61072681050436,2024-09-23
662,812,1054,5,61.065638953751744,2024-09-23
662,812,1043,5,380.9592771908772,2024-09-23
663,763,1050,1,12.930495759411619,2024-12-09
663,763,1059,4,82.47612663060654,2024-12-09
663,763,1002,4,330.49027357743535,2024-12-09
663,763,1088,1,68.95875936309223,2024-12-09
663,763,1015,2,109.96836892367068,2024-12-09
664,705,1078,5,386.6307549044275,2024-08-01
664,705,1049,3,36.572647483316835,2024-08-01
664,705,1065,3,286.9980430404464,2024-08-01
664,705,1088,1,68.95875936309223,2024-08-01
665,990,1063,1,76.5259880132465,2024-04-21
665,990,1015,4,219.93673784734136,2024-04-21
666,435,1078,5,386.6307549044275,2024-06-28
666,435,1017,5,149.98622638595128,2024-06-28
666,435,1016,1,13.045437558798916,2024-06-28
667,677,1039,4,90.09164907154171,2024-06-01
667,677,1059,2,41.23806331530327,2024-06-01
667,677,1060,1,95.74242550415109,2024-06-01
668,833,1092,3,133.73642569213985,2024-08-24
668,833,1100,2,103.32667575830203,2024-08-24
668,833,1096,3,247.21720550564197,2024-08-24
669,447,1049,4,48.76352997775578,2024-11-25
670,47,1071,4,187.11999113167434,2024-01-18
670,47,1097,2,150.01930292436026,2024-01-18
670,47,1030,1,80.58872754669642,2024-01-18
670,47,1033,2,76.53318691196978,2024-01-18
670,47,1040,1,50.20945707568247,2024-01-18
671,37,1087,4,255.78298458647166,2024-04-02
671,37,1036,4,90.47598066854908,2024-04-02
671,37,1086,5,69.51340851313046,2024-04-02
671,37,1029,1,84.15386172105075,2024-04-02
672,240,1099,5,34.38853875766844,2024-07-02
672,240,1078,3,231.9784529426565,2024-07-02
672,240,1086,5,69.51340851313046,2024-07-02
672,240,1054,5,61.065638953751744,2024-07-02
672,240,1083,5,474.71460474412265,2024-07-02
673,267,1072,5,444.69484482630264,2024-04-22
673,267,1016,1,13.045437558798916,2024-04-22
673,267,1049,2,24.38176498887789,2024-04-22
673,267,1002,2,165.24513678871767,2024-04-22
674,375,1040,4,200.8378283027299,2024-11-25
674,375,1079,2,128.19745509982675,2024-11-25
674,375,1064,4,234.13318428519074,2024-11-25
675,317,1033,5,191.33296727992445,2024-05-07
675,317,1084,1,13.10746692531462,2024-05-07
675,317,1047,4,137.75386434699732,2024-05-07
675,317,1005,5,399.59956913404284,2024-05-07
675,317,1042,4,156.39690942102095,2024-05-07
676,867,1042,3,117.29768206576571,2024-10-15
677,279,1048,3,191.98032677848826,2024-05-17
677,279,1017,5,149.98622638595128,2024-05-17
677,279,1031,4,26.855913583325737,2024-05-17
678,576,1096,1,82.40573516854732,2024-12-12
679,334,1017,4,119.98898110876104,2024-10-26
680,212,1036,2,45.23799033427454,2024-05-17
680,212,1050,3,38.791487278234854,2024-05-17
680,212,1022,4,350.20623526749995,2024-05-17
680,212,1023,2,63.9148136764757,2024-05-17
680,212,1099,1,6.877707751533688,2024-05-17
681,269,1028,3,40.80600602983388,2024-05-12
681,269,1051,5,321.4953107635024,2024-05-12
681,269,1084,3,39.32240077594386,2024-05-12
682,830,1058,5,120.60862692260761,2024-07-04
682,830,1002,4,330.49027357743535,2024-07-04
683,249,1020,2,38.75388325999033,2024-07-09
683,249,1036,5,113.09497583568636,2024-07-09
683,249,1048,3,191.98032677848826,2024-07-09
684,179,1026,4,71.18774322406358,2024-09-04
685,718,1002,3,247.8677051830765,2024-03-09
685,718,1063,2,153.051976026493,2024-03-09
685,718,1020,4,77.50776651998066,2024-03-09
685,718,1052,3,285.82457651487084,2024-03-09
685,718,1075,3,97.10154722113282,2024-03-09
686,367,1022,3,262.65467645062495,2024-06-01
686,367,1072,1,88.93896896526053,2024-06-01
687,331,1016,1,13.045437558798916,2024-10-15
687,331,1039,1,22.522912267885427,2024-10-15
688,415,1028,5,68.01001004972314,2024-07-23
689,469,1030,1,80.58872754669642,2024-04-10
690,452,1052,1,95.27485883829029,2024-01-18
690,452,1054,3,36.63938337225105,2024-01-18
690,452,1075,3,97.10154722113282,2024-01-18
690,452,1091,5,277.63539847787735,2024-01-18
691,44,1034,5,42.72749856609082,2024-09-24
691,44,1095,1,22.813653307728565,2024-09-24
691,44,1026,5,88.98467903007948,2024-09-24
692,314,1063,3,229.57796403973953,2024-08-25
692,314,1016,3,39.13631267639675,2024-08-25
692,314,1037,3,263.68570892263966,2024-08-25
693,234,1078,2,154.652301961771,2024-09-20
693,234,1014,3,210.25255633098618,2024-09-20
694,142,1053,2,46.82744506583494,2024-03-02
694,142,1074,5,145.980260640504,2024-03-02
695,265,1094,3,88.57489543841633,2024-04-30
695,265,1093,4,72.91555508517679,2024-04-30
695,265,1010,2,110.80823157709648,2024-04-30
696,432,1054,1,12.213127790750349,2024-09-30
697,536,1011,3,181.6248686934601,2024-08-03
698,869,1006,4,290.8568323723588,2024-05-29
698,869,1100,4,206.65335151660406,2024-05-29
698,869,1095,1,22.813653307728565,2024-05-29
698,869,1071,2,93.55999556583717,2024-05-29
699,536,1019,3,181.1353481278274,2024-11-30
699,536,1097,2,150.01930292436026,2024-11-30
699,536,1046,2,116.89385738468702,2024-11-30
699,536,1042,2,78.19845471051048,2024-11-30
699,536,1030,1,80.58872754669642,2024-11-30
700,407,1089,2,155.8229429595434,2024-09-13
700,407,1019,1,60.378449375942466,2024-09-13
700,407,1042,1,39.09922735525524,2024-09-13
700,407,1023,3,95.87222051471355,2024-09-13
701,774,1014,4,280.33674177464826,2024-05-13
701,774,1005,4,319.67965530723427,2024-05-13
702,18,1029,3,252.46158516315222,2024-09-20
702,18,1006,4,290.8568323723588,2024-09-20
702,18,1011,2,121.08324579564007,2024-09-20
702,18,1043,4,304.76742175270175,2024-09-20
702,18,1098,4,126.44001557097339,2024-09-20
703,58,1038,1,53.63198968770557,2024-05-25
703,58,1093,5,91.14444385647099,2024-05-25
703,58,1096,5,412.0286758427366,2024-05-25
704,730,1066,3,33.82770270305288,2024-04-09
704,730,1075,4,129.4687296281771,2024-04-09
704,730,1011,3,181.6248686934601,2024-04-09
705,935,1041,2,48.61959170478386,2024-07-31
705,935,1004,1,30.451114756467152,2024-07-31
705,935,1017,3,89.99173583157078,2024-07-31
705,935,1033,4,153.06637382393956,2024-07-31
706,559,1092,4,178.31523425618647,2024-03-16
706,559,1026,4,71.18774322406358,2024-03-16
706,559,1022,4,350.20623526749995,2024-03-16
706,559,1073,2,181.52215621873205,2024-03-16
707,606,1089,5,389.5573573988585,2024-05-25
707,606,1011,1,60.541622897820034,2024-05-25
707,606,1092,4,178.31523425618647,2024-05-25
707,606,1036,1,22.61899516713727,2024-05-25
707,606,1037,3,263.68570892263966,2024-05-25
708,369,1100,5,258.3166893957551,2024-02-17
708,369,1024,2,98.06211250093389,2024-02-17
709,272,1019,4,241.51379750376987,2024-10-03
709,272,1062,4,229.21179049134514,2024-10-03
710,968,1042,2,78.19845471051048,2024-10-18
710,968,1023,1,31.95740683823785,2024-10-18
710,968,1017,5,149.98622638595128,2024-10-18
710,968,1017,1,29.99724527719026,2024-10-18
711,170,1095,2,45.62730661545713,2024-06-08
712,491,1083,1,94.94292094882454,2024-12-18
712,491,1083,1,94.94292094882454,2024-12-18
712,491,1061,4,103.2608260507139,2024-12-18
712,491,1024,3,147.09316875140084,2024-12-18
712,491,1060,5,478.7121275207554,2024-12-18
713,505,1001,4,386.4938365320692,2024-04-16
714,741,1041,5,121.54897926195964,2024-09-19
714,741,1010,2,110.80823157709648,2024-09-19
714,741,1054,3,36.63938337225105,2024-09-19
715,459,1029,1,84.15386172105075,2024-07-22
